"id";"composer";"genre";"order";"cat";"recommend";"title";"search";"date";"suite";"album_count";"nickname";"openopus";"duration";"spotify_loaded"
"SCHUBERT00998";"Schubert";"Vocal - With piano";10.0;"D. 815";"";"Gebet ";"Keyboard";1824;"";10;"";0;615573;0
"SCHUBERT00999";"Schubert";"Piano";4.0;"D. 816";"";"Ecossaises ";"Keyboard";1824;"";8;"";0;97266;0
"SCHUBERT01000";"Schubert";"Piano";4.0;"D. 817";"";"Ungarische Melodie";"Keyboard";1824;"";99;"";0;244653;0
"SCHUBERT01001";"Schubert";"Piano - Four hands";5.0;"D. 818";"";"Divertissement à l’hongroise";"Keyboard";1824;"";121;"";0;1884536;0
"SCHUBERT01002";"Schubert";"Piano - Four hands";5.0;"D. 819";"";"Grandes Marches ";"Keyboard";1824;"";31;"";0;3343464;0
"SCHUBERT01003";"Schubert";"Piano";4.0;"D. 820";"";"German Dances ";"Keyboard";1824;"";111;"";0;519347;0
"SCHUBERT01004";"Schubert";"Chamber";2.0;"D. 821";"1";"Arpeggione Sonata";"";1824;"";512;"";0;1528452;0
"SCHUBERT01005";"Schubert";"Vocal - Bass";8.0;"D. 822";"";"Lied eines Kriegers ";"";1824;"";3;"";0;197133;0
"SCHUBERT01007";"Schubert";"Piano - Four hands";5.0;"D. 823";"";"Divertissement";"Keyboard";1824;"";128;"sur des motifs originaux français";0;1711066;0
"SCHUBERT01010";"Schubert";"Piano - Four hands";5.0;"D. 824";"";"Polonaises ";"Keyboard";1826;"";12;"";0;1954423;0
"SCHUBERT01011";"Schubert";"Vocal - Tenor and Bass";8.0;"D. 825";"";"Wehmut ";"";1826;"";19;"";0;793719;0
"SCHUBERT01012";"Schubert";"Vocal - Tenor and Bass";8.0;"D. 825a";"";"Ewige Liebe ";"";1826;"";13;"";0;309226;0
"SCHUBERT01013";"Schubert";"Vocal - Tenor and Bass";8.0;"D. 825b";"";"Flucht ";"";1825;"";11;"";0;232973;0
"SCHUBERT01014";"Schubert";"Vocal - With piano";10.0;"D. 826";"";"Der Tanz ";"Keyboard";1828;"";20;"";0;122906;0
"SCHUBERT01015";"Schubert";"Vocal - Song";15.0;"D. 827";"1";"Nacht und Träume ";"Lied Lieder";1823;"";262;"";0;386978;0
"SCHUBERT01017";"Schubert";"Vocal - Song";15.0;"D. 828";"";"Die junge Nonne ";"Lied Lieder";1825;"";106;"";0;307733;0
"SCHUBERT01019";"Schubert";"Vocal - Misc";12.0;"D. 829";"";"Leb’ wohl du schöne Erde ";"";1826;"";13;"";0;177000;0
"SCHUBERT01020";"Schubert";"Vocal - Song";15.0;"D. 830";"";"Lied der Anne Lyle ";"Lied Lieder";1825;"";14;"";0;215013;0
"SCHUBERT01021";"Schubert";"Vocal - Song";15.0;"D. 831";"";"Gesang der Norna ";"Lied Lieder";1825;"";6;"";0;291960;0
"SCHUBERT01022";"Schubert";"Vocal - Song";15.0;"D. 832";"";"Des Sängers Habe ";"Lied Lieder";1825;"";12;"";0;189680;0
"SCHUBERT01023";"Schubert";"Vocal - Song";15.0;"D. 833";"";"Der blinde Knabe ";"Lied Lieder";1825;"";28;"";0;218640;0
"SCHUBERT01026";"Schubert";"Vocal - Song";15.0;"D. 834";"";"Im Walde ";"Lied Lieder";1825;"";11;"";0;313160;0
"SCHUBERT01028";"Schubert";"Vocal - Song cycle";6.5;"D. 835";"";"Sieben Gesänge";"Lied Lieder";1825;"";7;"aus Walter Scotts ""Fräulein am See""";0;240506;0
"SCHUBERT01033";"Schubert";"Piano";4.0;"D. 841";"";"German Dances ";"Keyboard";1825;"";14;"";0;114746;0
"SCHUBERT01034";"Schubert";"Vocal - Song";15.0;"D. 842";"";"Totengräbers Heimwehe ";"Lied Lieder";1825;"";33;"";0;420813;0
"SCHUBERT01036";"Schubert";"Vocal - Song";15.0;"D. 843";"";"Lied des gefangenen Jägers ";"Lied Lieder";1825;"";16;"";0;178200;0
"SCHUBERT01037";"Schubert";"Piano";4.0;"D. 844";"";"Waltz";"Keyboard";1825;"";15;"Albumblatt";0;67715;0
"SCHUBERT01038";"Schubert";"Piano";4.0;"D. 845";"1";"Piano Sonata No. 16";"Keyboard";1825;"";142;"";0;2200651;0
"SCHUBERT01040";"Schubert";"Vocal - Tenor and Bass";8.0;"D. 847";"";"Trinklied aus dem 16. Jahrhundert ";"";1825;"";16;"";0;109000;0
"SCHUBERT01041";"Schubert";"Vocal - Tenor and Bass";8.0;"D. 848";"";"Nachtmusik ";"";1825;"";7;"";0;268320;0
"SCHUBERT01043";"Schubert";"Piano";4.0;"D. 850";"";"Piano Sonata No. 17";"Keyboard";1825;"";126;"Gasteiner";0;2340492;0
"SCHUBERT01044";"Schubert";"Vocal - Song";15.0;"D. 851";"";"Das Heimweh ";"Lied Lieder";1825;"";12;"";0;467546;0
"SCHUBERT01046";"Schubert";"Vocal - Song";15.0;"D. 852";"";"Die Allmacht ";"Lied Lieder";1825;"";36;"";0;357533;0
"SCHUBERT01048";"Schubert";"Vocal - Song";15.0;"D. 853";"";"Auf der Bruck ";"Lied Lieder";1825;"";43;"";0;208386;0
"SCHUBERT01050";"Schubert";"Vocal - Song";15.0;"D. 854";"";"Fülle der Liebe ";"Lied Lieder";1825;"";10;"";0;319960;0
"SCHUBERT01051";"Schubert";"Vocal - Song";15.0;"D. 855";"";"Wiedersehn ";"Lied Lieder";1825;"";10;"";0;243586;0
"SCHUBERT01052";"Schubert";"Vocal - Song";15.0;"D. 856";"";"Abendlied für die Entfernte ";"Lied Lieder";1825;"";8;"";0;467693;0
"SCHUBERT01054";"Schubert";"Vocal - Song cycle";6.5;"D. 857";"";"Zwei Szenen";"Lied Lieder";1825;"";31;"aus dem Schauspiel ""Lacrimas""";0;479613;0
"SCHUBERT01057";"Schubert";"Piano - Four hands";5.0;"D. 859";"";"Grande Marche Funèbre";"Keyboard";1825;"";11;"";0;880066;0
"SCHUBERT01058";"Schubert";"Vocal - Song";15.0;"D. 860";"";"An mein Herz ";"Lied Lieder";1825;"";21;"";0;179773;0
"SCHUBERT01059";"Schubert";"Vocal - Song";15.0;"D. 861";"";"Der liebliche Stern ";"Lied Lieder";1825;"";15;"";0;181213;0
"SCHUBERT01060";"Schubert";"Vocal - Song";15.0;"D. 862";"";"Um Mitternacht ";"Lied Lieder";1825;"";7;"";0;342306;0
"SCHUBERT01062";"Schubert";"Vocal - Misc";12.0;"D. 865";"";"Widerspruch ";"";1826;"";16;"";0;141093;0
"SCHUBERT01064";"Schubert";"Vocal - Song cycle";6.5;"D. 866";"";"Vier Refrainlieder";"Lied Lieder";1828;"";54;"";0;487959;0
"SCHUBERT01068";"Schubert";"Vocal - Song";15.0;"D. 867";"";"Wiegenlied ";"Lied Lieder";1826;"";37;"";0;315773;0
"SCHUBERT01070";"Schubert";"Vocal - Song";15.0;"D. 869";"";"Totengräber-Weise ";"Lied Lieder";1826;"";11;"";0;311506;0
"SCHUBERT01071";"Schubert";"Vocal - Song";15.0;"D. 870";"";"Der Wanderer an den Mond ";"Lied Lieder";1826;"";100;"";0;153080;0
"SCHUBERT01072";"Schubert";"Vocal - Song";15.0;"D. 871";"";"Das Zügenglöcklein ";"Lied Lieder";1826;"";33;"";0;258519;0
"SCHUBERT01074";"Schubert";"Vocal - Chorus";7.0;"D. 872";"1";"Deutsche Messe";"";1827;"";136;"Gesänge zur Feier des heiligen Opfers der Messe";0;2047744;0
"SCHUBERT01078";"Schubert";"Vocal - Tenor and Bass";8.0;"D. 875";"";"Mondenschein ";"";1826;"";19;"";0;312706;0
"SCHUBERT01079";"Schubert";"Vocal - Song";15.0;"D. 876";"";"Im Jänner 1817 ";"Lied Lieder";1826;"";15;"";0;229933;0
"SCHUBERT01085";"Schubert";"Vocal - Song cycle";6.5;"D. 877";"";"Gesänge";"Lied Lieder";1826;"";86;"aus ""Wilhelm Meister""";0;663839;0
"SCHUBERT01086";"Schubert";"Vocal - Song";15.0;"D. 878";"";"Am Fenster ";"Lied Lieder";1826;"";33;"";0;250493;0
"SCHUBERT01087";"Schubert";"Vocal - Song";15.0;"D. 879";"";"Sehnsucht ";"Lied Lieder";1826;"";42;"";0;166133;0
"SCHUBERT01088";"Schubert";"Vocal - Song";15.0;"D. 880";"";"Im Freien ";"Lied Lieder";1826;"";39;"";0;338866;0
"SCHUBERT01089";"Schubert";"Vocal - Song";15.0;"D. 881";"";"Fischerweise ";"Lied Lieder";1826;"";87;"";0;192800;0
"SCHUBERT01091";"Schubert";"Vocal - Song";15.0;"D. 882";"1";"Im Frühling ";"Lied Lieder";1826;"";173;"";0;282613;0
"SCHUBERT01093";"Schubert";"Vocal - Song";15.0;"D. 883";"";"Lebensmut ";"Lied Lieder";1826;"";10;"";0;302426;0
"SCHUBERT01094";"Schubert";"Vocal - Song";15.0;"D. 884";"";"Über Wildemann ";"Lied Lieder";1826;"";28;"";0;139293;0
"SCHUBERT01095";"Schubert";"Piano - Four hands";5.0;"D. 885";"";"Grande Marche Héroique";"Keyboard";1826;"";7;"";0;1046906;0
"SCHUBERT01097";"Schubert";"Chamber";2.0;"D. 887";"1";"String Quartet No. 15";"";1826;"";121;"";0;3041332;0
"SCHUBERT01098";"Schubert";"Vocal - Song";15.0;"D. 888";"";"Trinklied ";"Lied Lieder";1826;"";12;"";0;82800;0
"SCHUBERT01099";"Schubert";"Vocal - Song";15.0;"D. 889";"";"Ständchen ";"Lied Lieder";1826;"";133;"";0;260933;0
"SCHUBERT01100";"Schubert";"Vocal - Song";15.0;"D. 890";"";"Hippolits Lied ";"Lied Lieder";1826;"";11;"";0;158226;0
"SCHUBERT01101";"Schubert";"Vocal - Song";15.0;"D. 891";"";"An Silvia ";"Lied Lieder";1826;"";105;"";0;330428;0
"SCHUBERT01102";"Schubert";"Vocal - Misc";12.0;"D. 892";"1";"Nachthelle ";"";1826;"";53;"";0;372120;0
"SCHUBERT01103";"Schubert";"Vocal - Tenor and Bass";8.0;"D. 893";"";"Grab und Mond ";"";1826;"";29;"";0;218546;0
"SCHUBERT01104";"Schubert";"Piano";4.0;"D. 894";"1";"Piano Sonata No. 18";"Keyboard";1826;"";159;"Fantasie";0;2434013;0
"SCHUBERT01105";"Schubert";"Chamber";2.0;"D. 895";"";"Rondo";"";1826;"";173;"Rondeau brillant";0;957426;0
"SCHUBERT01106";"Schubert";"Chamber";2.0;"D. 897";"1";"Piano Trio";"";1828;"";136;"Notturno";0;605319;0
"SCHUBERT01107";"Schubert";"Chamber";2.0;"D. 898";"1";"Piano Trio No. 1";"";1828;"";233;"";0;2440572;0
"SCHUBERT01109";"Schubert";"Piano";4.0;"D. 899";"1";"Impromptus";"Keyboard";1827;"";636;"";0;1749706;0
"SCHUBERT01113";"Schubert";"Vocal - Tenor and Bass";8.0;"D. 901";"";"Wein und Liebe ";"";1827;"";16;"";0;201706;0
"SCHUBERT01115";"Schubert";"Vocal - Song cycle";6.5;"D. 902";"";"Drei Gesänge";"Lied Lieder";1827;"";13;"";0;668416;0
"SCHUBERT01118";"Schubert";"Vocal - Song";15.0;"D. 903";"";"Zur guten Nacht ";"Lied Lieder";1827;"";18;"";0;281238;0
"SCHUBERT01119";"Schubert";"Vocal - Song";15.0;"D. 904";"";"Alinde ";"Lied Lieder";1827;"";33;"";0;267386;0
"SCHUBERT01120";"Schubert";"Vocal - Song";15.0;"D. 905";"";"An die Laute ";"Lied Lieder";1827;"";63;"";0;111573;0
"SCHUBERT01121";"Schubert";"Vocal - Song";15.0;"D. 906";"";"Der Vater mit dem Kind ";"Lied Lieder";1827;"";9;"";0;277733;0
"SCHUBERT01122";"Schubert";"Vocal - Song";15.0;"D. 907";"";"Romanze des Richard Löwenherz";"Lied Lieder";1826;"";6;"";0;301320;0
"SCHUBERT01124";"Schubert";"Piano - Four hands";5.0;"D. 908";"";"Variations ";"Keyboard";1827;"";14;"on a Theme from Hérold's Opera ""Marie""";0;796466;0
"SCHUBERT01125";"Schubert";"Vocal - Song";15.0;"D. 909";"";"Jägers Liebeslied ";"Lied Lieder";1827;"";6;"";0;234653;0
"SCHUBERT01126";"Schubert";"Vocal - Song";15.0;"D. 910";"";"Schiffers Scheidelied ";"Lied Lieder";1827;"";6;"";0;399386;0
"SCHUBERT01128";"Schubert";"Vocal - Song cycle";6.5;"D. 911";"1";"Winterreise";"Lied Lieder";1827;"";294;"";0;4301052;0
"SCHUBERT01157";"Schubert";"Vocal - Chorus";7.0;"D. 912";"";"Schlachtlied ";"";1827;"";5;"";0;292866;0
"SCHUBERT01158";"Schubert";"Vocal - Tenor and Bass";8.0;"D. 913";"0";"Nachtgesang im Walde ";"";1827;"";67;"";0;367093;0
"SCHUBERT01159";"Schubert";"Vocal - Tenor and Bass";8.0;"D. 914";"";"Frühlingslied ";"";1827;"";9;"";0;244306;0
"SCHUBERT01160";"Schubert";"Piano";4.0;"D. 915";"";"Allegretto";"Keyboard";1827;"";190;"";0;366520;0
"SCHUBERT01161";"Schubert";"Vocal - Tenor and Bass";8.0;"D. 916";"";"Das stille Lied ";"";1827;"";3;"";0;333838;0
"SCHUBERT01162";"Schubert";"Vocal - Song";15.0;"D. 917";"";"Das Lied im Grünen ";"Lied Lieder";1827;"";52;"";0;308000;0
"SCHUBERT01163";"Schubert";"Vocal - Song";15.0;"D. 919";"";"Frühlingslied ";"Lied Lieder";1827;"";6;"";0;318986;0
"SCHUBERT01164";"Schubert";"Vocal - Misc";12.0;"D. 920";"1";"Ständchen ";"";1827;"";93;"";0;344426;0
"SCHUBERT01167";"Schubert";"Vocal - Song";15.0;"D. 922";"";"Heimliches Lieben ";"Lied Lieder";1827;"";24;"";0;253211;0
"SCHUBERT01169";"Schubert";"Vocal - Misc";12.0;"D. 923";"";"Ein altschottische Ballade ";"";1827;"";6;"";0;362546;0
"SCHUBERT01172";"Schubert";"Piano";4.0;"D. 924";"";"Grazer Walzer ";"Keyboard";1827;"";13;"";0;726207;0
"SCHUBERT01173";"Schubert";"Piano";4.0;"D. 925";"";"Grazer Galopp";"Keyboard";1827;"";70;"";0;130493;0
"SCHUBERT01174";"Schubert";"Vocal - Song";15.0;"D. 926";"";"Das Weinen ";"Lied Lieder";1828;"";10;"";0;270000;0
"SCHUBERT01175";"Schubert";"Vocal - Song";15.0;"D. 927";"";"Vor meiner Wiege ";"Lied Lieder";1828;"";12;"";0;299333;0
"SCHUBERT01176";"Schubert";"Piano - Four hands";5.0;"D. 928";"";"March";"Keyboard";1827;"";40;"Kindermarsch";0;205466;0
"SCHUBERT01177";"Schubert";"Chamber";2.0;"D. 929";"1";"Piano Trio No. 2";"";1827;"";273;"";0;2873105;0
"SCHUBERT01178";"Schubert";"Vocal - Misc";12.0;"D. 930";"";"Der Hochzeitsbraten ";"";1827;"";11;"";0;660066;0
"SCHUBERT01179";"Schubert";"Vocal - Song";15.0;"D. 931";"";"Der Wallensteiner Lanzknecht beim Trunk ";"Lied Lieder";1827;"";7;"";0;158160;0
"SCHUBERT01180";"Schubert";"Vocal - Song";15.0;"D. 932";"";"Der Kreuzzug ";"Lied Lieder";1827;"";21;"";0;247506;0
"SCHUBERT01181";"Schubert";"Vocal - Song";15.0;"D. 933";"";"Des Fischers Liebesglück ";"Lied Lieder";1827;"";37;"";0;415826;0
"SCHUBERT01182";"Schubert";"Chamber";2.0;"D. 934";"1";"Fantasy";"";1827;"";104;"for violin and piano";0;1520210;0
"SCHUBERT01184";"Schubert";"Piano";4.0;"D. 935";"1";"Impromptus";"Keyboard";1827;"";469;"";0;2188557;0
"SCHUBERT01188";"Schubert";"Vocal - Tenor and Bass";8.0;"D. 936";"";"Kantate für Irene Kiesewetter ";"";1827;"";2;"";0;675933;0
"SCHUBERT01189";"Schubert";"Vocal - Song";15.0;"D. 938";"";"Der Winterabend ";"Lied Lieder";1828;"";54;"";0;524893;0
"SCHUBERT01190";"Schubert";"Vocal - Song";15.0;"D. 939";"";"Die Sterne ";"Lied Lieder";1828;"";59;"";0;206320;0
"SCHUBERT01191";"Schubert";"Piano - Four hands";5.0;"D. 940";"1";"Fantasia";"Keyboard";1828;"";293;"";0;1165852;0
"SCHUBERT01193";"Schubert";"Vocal - With piano";10.0;"D. 942";"";"Mirjams Siegesgesang ";"Keyboard";1828;"";13;"";0;1078893;0
"SCHUBERT01194";"Schubert";"Vocal - Misc";12.0;"D. 943";"1";"Auf dem Strom ";"";1828;"";56;"";0;590693;0
"SCHUBERT01195";"Schubert";"Orchestral";1.0;"D. 944";"1";"Symphony No. 9";"";1828;"";359;"Great";0;3687452;0
"SCHUBERT01196";"Schubert";"Vocal - Song";15.0;"D. 945";"";"Herbst ";"Lied Lieder";1828;"";56;"";0;243000;0
"SCHUBERT01198";"Schubert";"Piano";4.0;"D. 946";"1";"Klavierstücke";"Keyboard";1828;"";294;"";0;1580281;0
"SCHUBERT01201";"Schubert";"Piano - Four hands";5.0;"D. 947";"";"Allegro";"Keyboard";1828;"";76;"Lebensstürme";0;1062000;0
"SCHUBERT01202";"Schubert";"Vocal - Tenor and Bass";8.0;"D. 948";"";"Hymnus an den heiligen Geist ";"";1828;"";8;"";0;485343;0
"SCHUBERT01205";"Schubert";"Vocal - Mass";3.0;"D. 950";"0";"Mass No. 6";"";1828;"";90;"";0;3399823;0
"SCHUBERT01206";"Schubert";"Piano - Four hands";5.0;"D. 951";"";"Rondo";"Keyboard";1828;"";55;"Grand Rondeau";0;721466;0
"SCHUBERT01207";"Schubert";"Piano - Four hands";5.0;"D. 952";"";"Fugue";"Keyboard";1828;"";16;"";0;289160;0
"SCHUBERT01208";"Schubert";"Vocal - Misc";12.0;"D. 953";"";"Der 92. Psalm ";"";1828;"";7;"";0;326000;0
"SCHUBERT01209";"Schubert";"Vocal - Tenor and Bass";8.0;"D. 954";"";"Glaube, Hoffnung und Liebe ";"";1828;"";4;"";0;246510;0
"SCHUBERT01210";"Schubert";"Vocal - Song";15.0;"D. 955";"";"Glaube, Hoffnung und Liebe ";"Lied Lieder";1828;"";10;"";0;335000;0
"SCHUBERT01211";"Schubert";"Chamber";2.0;"D. 956";"1";"String Quintet";"";1828;"";344;"";0;3322106;0
"SCHUBERT01226";"Schubert";"Vocal - Song cycle";6.5;"D. 957";"1";"Schwanengesang";"Lied Lieder";1828;"";527;"";0;3252207;0
"SCHUBERT01228";"Schubert";"Piano";4.0;"D. 958";"1";"Piano Sonata No. 19";"Keyboard";1828;"";220;"";0;1867492;0
"SCHUBERT01229";"Schubert";"Piano";4.0;"D. 959";"1";"Piano Sonata No. 20";"Keyboard";1828;"";239;"";0;2504571;0
"SCHUBERT01230";"Schubert";"Piano";4.0;"D. 960";"1";"Piano Sonata No. 21";"Keyboard";1828;"";411;"";0;2591239;0
"SCHUBERT01232";"Schubert";"Vocal - Orchestral";11.0;"D. 962";"1";"Tantum ergo ";"";1828;"";64;"";0;397000;0
"SCHUBERT01233";"Schubert";"Vocal - Misc";12.0;"D. 963";"";"Intende voci ";"";1828;"";29;"";0;724266;0
"SCHUBERT01235";"Schubert";"Vocal - Misc";12.0;"D. 965";"1";"Der Hirt auf dem Felsen ";"";1828;"";125;"";0;704194;0
"SCHUBERT01236";"Schubert";"Vocal - Song";15.0;"D. 965a";"";"Die Taubenpost ";"Lied Lieder";1828;"";37;"";0;226720;0
"SCHUBERT01237";"Schubert";"Exercises";16.0;"D. 965b";"";"Fugal Exercises ";"";1828;"";0;"";0;0;0
"SCHUBERT01242";"Schubert";"Piano - Four hands";5.0;"D. 968";"";"Allegro Moderato and Andante";"Keyboard";1819;"";33;"";0;552799;0
"SCHUBERT01244";"Schubert";"Piano - Four hands";5.0;"D. 968a";"";"Variations ";"Keyboard";1820;"";19;"on an Original Theme and Finale ";0;637200;0
"SCHUBERT01245";"Schubert";"Piano - Four hands";5.0;"D. 968b";"";"Marches Caractéristiques ";"Keyboard";1821;"";17;"";0;890573;0
"SCHUBERT01246";"Schubert";"Piano";4.0;"D. 969";"";"Waltzes ";"Keyboard";1822;"";122;"";0;693969;0
"SCHUBERT01247";"Schubert";"Piano";4.0;"D. 970";"";"Ländler ";"Keyboard";1823;"";7;"";0;272345;0
"SCHUBERT01248";"Schubert";"Piano";4.0;"D. 971";"";"German Dances ";"Keyboard";1824;"";7;"";0;154999;0
"SCHUBERT01249";"Schubert";"Piano";4.0;"D. 972";"";"German Dances ";"Keyboard";1817;"";5;"";0;127639;0
"SCHUBERT01250";"Schubert";"Piano";4.0;"D. 973";"";"German Dances ";"Keyboard";1823;"";8;"";0;182273;0
"SCHUBERT01251";"Schubert";"Piano";4.0;"D. 974";"";"German Dances ";"Keyboard";1822;"";6;"";0;96160;0
"SCHUBERT01252";"Schubert";"Piano";4.0;"D. 975";"";"German Dance";"Keyboard";1824;"";5;"";0;59295;0
"SCHUBERT01253";"Schubert";"Piano";4.0;"D. 976";"";"Cotillon";"Keyboard";1824;"";13;"";0;51835;0
"SCHUBERT01254";"Schubert";"Piano";4.0;"D. 977";"";"Ecossaises ";"Keyboard";1816;"";7;"";0;182040;0
"SCHUBERT01255";"Schubert";"Piano";4.0;"D. 978";"";"Waltz";"Keyboard";1816;"";4;"";0;76293;0
"SCHUBERT01256";"Schubert";"Piano";4.0;"D. 979";"";"Waltz";"Keyboard";1816;"";8;"";0;61440;0
"SCHUBERT01257";"Schubert";"Piano";4.0;"D. 980";"";"Waltzes ";"Keyboard";1816;"";3;"";0;150749;0
"SCHUBERT01258";"Schubert";"Piano";4.0;"D. 980b";"";"Ländler ";"Keyboard";1816;"";6;"";0;62373;0
"SCHUBERT01259";"Schubert";"Piano";4.0;"D. 980d";"";"Waltz";"Keyboard";1816;"";0;"Krähwinkler Tanz";0;0;0
"SCHUBERT01260";"Schubert";"Piano";4.0;"D. 980f";"";"March";"Keyboard";1816;"";0;"";0;0;0
"SCHUBERT01261";"Schubert";"Vocal - Tenor and Bass";8.0;"D. 983";"";"Jünglingswonne ";"";1816;"";11;"";0;601038;0
"SCHUBERT01262";"Schubert";"Vocal - Tenor and Bass";8.0;"D. 983a";"";"Liebe ";"";1816;"";18;"";0;166346;0
"SCHUBERT01263";"Schubert";"Vocal - Tenor and Bass";8.0;"D. 983b";"";"Zum Rundetanz ";"";1816;"";10;"";0;114000;0
"SCHUBERT01264";"Schubert";"Vocal - Tenor and Bass";8.0;"D. 983c";"0";"Die Nacht ";"";1816;"";53;"";0;203560;0
"SCHUBERT01265";"Schubert";"Vocal - With piano";10.0;"D. 985";"";"Gott im Ungewitter ";"Keyboard";1815;"";15;"";0;310266;0
"SCHUBERT01266";"Schubert";"Vocal - With piano";10.0;"D. 986";"";"Gott der Weltschöpfer ";"Keyboard";1815;"";10;"";0;118280;0
"SCHUBERT01268";"Schubert";"Vocal - Misc";12.0;"D. 988";"";"Liebe säuseln die Blätter ";"";1815;"";5;"";0;145000;0
"SCHUBERT01271";"Schubert";"Vocal - Song";15.0;"D. 990";"";"Der Graf von Habsburg ";"Lied Lieder";1815;"";3;"";0;0;0
"SCHUBERT01272";"Schubert";"Vocal - Song";15.0;"D. 990a";"";"Kaiser Maximilian auf der Martinswand in Tirol ";"Lied Lieder";1815;"";0;"";0;0;0
"SCHUBERT01273";"Schubert";"Vocal - Song";15.0;"D. 990c";"";"Das Echo ";"Lied Lieder";1828;"";8;"";0;285220;0
"SCHUBERT10001";"Schubert";"Chamber";2.0;"D. 703";"1";"String Quartet No. 12";"";1820;"";238;"Quartettsatz";0;787760;0
"SCHUBERT10002";"Schubert";"Chamber";2.0;"D. 103";"";"Quartettsatz";"";1814;"";7;"";0;516799;0
"SCHUBERT10003";"Schubert";"Orchestral";1.0;"D. 936A";"";"Symphony no. 10";"";1828;"";7;"Draft";0;2018938;0
"SCHUMANN00001";"Schumann";"Piano";5.0;"Op. 1";"";"Variations on the name ""Abegg""  ";"Keyboard";1830;"";70;"";0;493132;0
"SCHUMANN00002";"Schumann";"Piano";5.0;"Op. 2";"1";"Papillons ";"Keyboard";1831;"";217;"";0;897503;0
"SCHUMANN00003";"Schumann";"Piano";5.0;"Op. 3";"";"Études after Paganini Caprices";"Keyboard";1832;"";23;"";0;1038185;0
"SCHUMANN00004";"Schumann";"Piano";5.0;"Op. 4";"";"Intermezzi";"Keyboard";1832;"";71;"";0;1191020;0
"SCHUMANN00005";"Schumann";"Piano";5.0;"Op. 5";"";"Impromptus";"Keyboard";1833;"";53;"on a Theme by Clara Wieck";0;1193596;0
"SCHUMANN00006";"Schumann";"Piano";5.0;"Op. 6";"1";"Davidsbündlertänze ";"Keyboard";1837;"";180;"";0;2038935;0
"SCHUMANN00007";"Schumann";"Piano";5.0;"Op. 7";"";"Toccata in C major";"Keyboard";1832;"";193;"";0;806639;0
"SCHUMANN00008";"Schumann";"Piano";5.0;"Op. 8";"";"Allegro in B minor";"Keyboard";1831;"";47;"";0;763750;0
"SCHUMANN00009";"Schumann";"Piano";5.0;"Op. 9";"1";"Carnaval ";"Keyboard";1835;"";280;"";0;2046580;0
"SCHUMANN00010";"Schumann";"Piano";5.0;"Op. 10";"";"6 Concert Studies on Caprices by Paganini ";"Keyboard";1833;"";19;"";0;1696119;0
"SCHUMANN00011";"Schumann";"Piano";5.0;"Op. 11";"1";"Sonata No. 1 in F-sharp minor ";"Keyboard";1835;"";200;"";0;1997092;0
"SCHUMANN00012";"Schumann";"Piano";5.0;"Op. 12";"1";"Fantasiestücke ";"Keyboard";1837;"";250;"";0;1719784;0
"SCHUMANN00013";"Schumann";"Piano";5.0;"Op. 13";"1";"Études Symphoniques";"Keyboard";1834;"";206;"";0;2368661;0
"SCHUMANN00014";"Schumann";"Piano";5.0;"Op. 14 ";"1";"Sonata No. 3 in F minor";"Keyboard";1835;"";118;"Concerto without orchestra";0;1790197;0
"SCHUMANN00015";"Schumann";"Piano";5.0;"Op. 15";"1";"Kinderszenen ";"Keyboard";1838;"";424;"";0;1234687;0
"SCHUMANN00016";"Schumann";"Piano";5.0;"Op. 16";"1";"Kreisleriana ";"Keyboard";1838;"";330;"";0;2019508;0
"SCHUMANN00017";"Schumann";"Piano";5.0;"Op. 17";"1";"Fantasie in C ";"Keyboard";1839;"";393;"";0;1921639;0
"SCHUMANN00018";"Schumann";"Piano";5.0;"Op. 18";"1";"Arabeske in C";"Keyboard";1839;"";578;"";0;427466;0
"SCHUMANN00019";"Schumann";"Piano";5.0;"Op. 19";"";"Blumenstück ";"Keyboard";1839;"";129;"";0;542452;0
"SCHUMANN00020";"Schumann";"Piano";5.0;"Op. 20";"1";"Humoreske in B-flat";"Keyboard";1839;"";166;"";0;1711958;0
"SCHUMANN00021";"Schumann";"Piano";5.0;"Op. 21";"1";"Novelletten ";"Keyboard";1838;"";169;"";0;3005702;0
"SCHUMANN00022";"Schumann";"Piano";5.0;"Op. 22";"1";"Sonata No. 2 in G minor ";"Keyboard";1835;"";222;"";0;1090919;0
"SCHUMANN00023";"Schumann";"Piano";5.0;"Op. 23";"";"Nachtstücke ";"Keyboard";1839;"";117;"";0;1145385;0
"SCHUMANN00024";"Schumann";"Piano";5.0;"Op. 26";"1";"Faschingsschwank aus Wien ";"Keyboard";1839;"";272;"";0;1368000;0
"SCHUMANN00025";"Schumann";"Piano";5.0;"Op. 28";"";"Three Romances";"Keyboard";1839;"";255;"";0;990000;0
"SCHUMANN00026";"Schumann";"Piano";5.0;"Op. 32";"";"4 Klavierstücke";"Keyboard";1939;"";51;"";0;692000;0
"SCHUMANN00027";"Schumann";"Piano";5.0;"Op. 56";"";"Studies";"Keyboard";1845;"";178;"in the Form of Canons";0;1137279;0
"SCHUMANN00028";"Schumann";"Piano";5.0;"Op. 58";"";"Sketches";"Keyboard";1845;"";64;"for Organ or Pedal Piano ";0;884439;0
"SCHUMANN00029";"Schumann";"Piano";5.0;"Op. 60";"";"6 Fugues";"Keyboard";1845;"";75;"on B–A–C–H for organ or pedal piano";0;2108621;0
